pl_orbper,pl_trandeperr1,st_tefferr1,pl_eqt,pl_rade,st_raderr2,pl_trandeperr2,pl_radeerr1,ra,pl_trandep,pl_insolerr1,st_rad,pl_orbpererr1,st_teff,pl_radeerr2,pl_orbpererr2,st_tefferr2,pl_insol,st_raderr1,dec,pl_insolerr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
7.014001,165.73215,122.0,752.2846294,3.6528621,0.0,-165.73215,0.4469542,260.575023,1646.6732684,0.0,0.789304,0.0001299,4975.0,-0.4469542,-0.0001299,-122.0,75.6935339,0.0,72.645373,0.0,CANDIDATE,TESS,4.627953361442486,9.935750356222375
2.6634154,1205.5743,122.0,832.6796495,13.6857367,0.0,-1205.5743,0.5672584,299.050641,37522.94895,0.0,0.701369,9e-06,4051.0,-0.5672584,-9e-06,-122.0,113.6142497,0.0,17.569963,0.0,CONFIRMED,TESS,19.512890789299213,31.124542842361517
2.2185748,20.650656,142.5,1101.6954166,13.3010355,-0.0555905,-20.650656,0.9522985,300.182122,25854.2144559,0.0,0.776484,2e-07,5023.0,-0.9522985,-2e-07,-142.5,348.1506195,0.0555905,22.709776,0.0,CONFIRMED,TESS,17.129825598466937,1251.9802981513033
3.2432488,702.2493,25.0,1278.4960939,14.5800064,0.0,-702.2493,0.6909856,294.996342,17481.8216448,0.0,1.09304,1.87e-05,5778.0,-0.6909856,-1.87e-05,-25.0,631.4204214,0.0,50.470046,0.0,CONFIRMED,TESS,13.338950450120764,24.89403926041649
8.6004516,210.59106,158.693,1382.3219455,14.548121,0.0,-210.59106,0.9332466,292.287301,3575.6614227,0.0,2.3108399,0.0001895,6011.95,-0.9332466,-0.0001895,-158.693,862.8947232,0.0,43.197254,0.0,CONFIRMED,TESS,6.295598842654569,16.979170068757906
3.7970076,743.4276,247.58,980.0208686,11.7557579,0.0,-743.4276,0.4925161,290.357978,16421.7314916,0.0,0.832631,2.3e-05,5211.36,-0.4925161,-2.3e-05,-247.58,218.0029128,0.0,40.567697,0.0,CONFIRMED,TESS,14.11880881206681,22.089214190595023
3.3119026,767.54266,122.0,1198.2496832,10.9625327,0.0,-767.54266,0.9321139,298.62498,7620.7493837,0.0,1.09206,2.05e-05,5355.0,-0.9321139,-2.05e-05,-122.0,487.2033805,0.0,48.57745,0.0,CONFIRMED,TESS,10.038397798655751,9.928763286851053
3.578757,315.12952,78.16,1171.9596007,12.1416042,0.0,-315.12952,0.3430124,289.607943,11391.7385882,0.0,1.06062,1.65e-05,5482.59,-0.3430124,-1.65e-05,-78.16,445.8323379,0.0,44.345435,0.0,CONFIRMED,TESS,11.447647790914749,36.14938577699734
1.5947535,1048.0123,123.0,1652.2561498,14.3739674,0.0,-1048.0123,1.4737438,285.213819,15065.2565497,0.0,1.15986,1.21e-05,5703.0,-1.4737438,-1.21e-05,-123.0,1761.2885419,0.0,39.027466,0.0,CONFIRMED,TESS,12.392846895314953,14.37507608422153
7.8127906,164.439,462.885,1874.0,22.0599,-0.08,-164.439,3.44074,309.461444,8120.0,0.0,2.38,1.36e-05,8451.0,-3.44074,-1.36e-05,-462.885,2051.05,0.08,37.155939,0.0,FALSE POSITIVE,TESS,9.268865546218487,49.38001325719568
2.7586362,126.728,174.227,1475.0,7.78435,-0.06,-126.728,1.49576,303.549181,4240.0,0.0,1.17,4.2e-06,5774.0,-1.49576,-4.2e-06,-174.227,787.087,0.06,54.694405,0.0,CANDIDATE,TESS,6.6532905982905985,33.45748374471309
1.1589013,277.00897,157.0,781.5723494,2.6829722,-0.012702,-277.00897,0.4672743,316.096939,3470.6759302,0.0,0.427389,7.7e-06,3449.0,-0.4672743,-7.7e-06,-157.0,88.1856149,0.012702,24.653674,0.0,CONFIRMED,TESS,6.277588332877074,12.529110267440076
0.8820624,493.6848,122.0,1428.2525761,8.3888941,0.0,-493.6848,2.225674,75.795382,11755.4509288,0.0,0.782888,5.2e-06,4669.0,-2.225674,-5.2e-06,-122.0,983.4245957,0.0,-30.399461,0.0,CONFIRMED,TESS,10.715318283074973,23.811652554018274
3.8493846,86.32825,135.15,2306.6027861,16.8088001,-0.219008,-86.32825,1.2394345,294.356556,1372.2876678,0.0,3.9119101,3.22e-05,5843.47,-1.2394345,-3.22e-05,-135.15,6689.7863925,0.219008,38.947342,0.0,CONFIRMED,TESS,4.296826785462171,15.89615992215758
0.9263237,89.0184,157.0,1162.0,1.67823,-0.01,-89.0184,0.0761765,311.2697,952.0,0.0,0.43,4e-07,3573.0,-0.0761765,-4e-07,-157.0,303.547,0.01,44.500235,0.0,CONFIRMED,TESS,3.9028604651162793,10.694418232635051
2.8164979,814.49554,122.0,1229.1274806,14.4894174,0.0,-814.49554,0.7000092,297.015464,19270.727034,0.0,1.0130399,1.63e-05,5413.0,-0.7000092,-1.63e-05,-122.0,539.3972356,0.0,49.225299,0.0,CONFIRMED,TESS,14.30290889825761,23.65970847918946
1.752217,4714.9014,122.0,1045.4454298,20.3177656,0.0,-4714.9014,1.4685148,297.790921,77630.4124578,0.0,0.740712,1.3e-05,4355.0,-1.4685148,-1.3e-05,-122.0,282.3101387,0.0,16.912568,0.0,CONFIRMED,TESS,27.430047845856418,16.46490687118081
2.6890703,2823.323,122.0,1012.661107,15.2271225,0.0,-2823.323,1.5922306,296.683099,38330.4094984,0.0,0.785703,0.0005542,4844.0,-1.5922306,-0.0005542,-122.0,248.5292583,0.0,42.967882,0.0,CANDIDATE,TESS,19.380252461808087,13.576345851466517
7.3405675,816.90076,125.918,1124.6340774,16.7317044,0.0,-816.90076,0.9979907,293.092528,11139.7005929,0.0,1.4372801,9.25e-05,5828.81,-0.9979907,-9.25e-05,-125.918,378.0645504,0.0,41.35551,0.0,CONFIRMED,TESS,11.641227343229758,13.636540860728298
2.6915408,200.766,139.1,2267.0,17.4501,-0.08,-200.766,0.761267,305.441329,7265.0,0.0,1.96,1.17e-05,6955.0,-0.761267,-1.17e-05,-139.1,4392.03,0.08,26.692676,0.0,CONFIRMED,TESS,8.903112244897958,36.18640606477192
3.9540617,171.841,41.3,1477.0,13.1238,-0.08,-171.841,2.50981,306.422081,5820.0,0.0,1.69,7.1e-06,5773.0,-2.50981,-7.1e-06,-41.3,792.078,0.08,45.971031,0.0,CANDIDATE,TESS,7.765562130177514,33.86851799046793
4.45417,1301.3839,33.74,997.225629,13.8017218,0.0,-1301.3839,1.1355016,299.905917,21409.0524466,0.0,0.922087,3.6e-05,5353.54,-1.1355016,-3.6e-05,-33.74,233.7193811,0.0,45.43961,0.0,CONFIRMED,TESS,14.967917127125748,16.4509891712968
2.7974757,578.13324,122.969,1149.3363399,12.0149088,-0.0448141,-578.13324,0.6621212,284.296039,18699.8504805,0.0,0.867368,3.1e-06,5477.0,-0.6621212,-3.1e-06,-122.969,412.3913581,0.0448141,51.269121,0.0,CONFIRMED,TESS,13.85214672434307,32.345226301985335
2.1751729,68.89435,130.1,2124.2969654,18.7874019,-0.102535,-68.89435,0.9476702,63.756266,7780.6435196,0.0,2.0625999,1.9e-06,6291.0,-0.9476702,-1.9e-06,-130.1,4812.6238237,0.102535,-22.11639,0.0,CONFIRMED,TESS,9.108602157888207,112.93587238431017
2.0523417,2349.1162,123.0,1539.4228275,22.5105621,0.0,-2349.1162,1.3698725,299.561868,34476.0907387,0.0,1.16875,1.51e-05,5767.0,-1.3698725,-1.51e-05,-123.0,1327.2498679,0.0,43.503517,0.0,CONFIRMED,TESS,19.260373989304814,14.67619640897287
5.006622,85.8561,123.3,731.0,2.22447,-0.06,-85.8561,0.24637,305.689744,1290.0,0.0,0.6,6.6e-06,4006.0,-0.24637,-6.6e-06,-123.3,47.6469,0.06,47.308619,0.0,CONFIRMED,TESS,3.7074500000000006,15.025140904373714
4.4331838,135.112,137.9,1268.0,12.5157,-0.06,-135.112,0.646246,308.6508,9166.0,0.0,1.26,2.7e-06,5667.0,-0.646246,-2.7e-06,-137.9,430.349,0.06,29.238102,0.0,CANDIDATE,TESS,9.93309523809524,67.84001421043283
1.5076298,0.973235,122.0,1491.0,4.68666,0.0,-0.973235,0.0,298.686935,280.0,0.0,2.82,1.23e-05,4954.0,0.0,-1.23e-05,-122.0,820.873,0.0,23.060942,0.0,CANDIDATE,TESS,1.661936170212766,287.7002984890597
32.535016,242.137,156.0,669.0,0.0,0.0,-242.137,0.0,293.328194,3821.0,0.0,0.0,5.84e-05,6303.8,0.0,-5.84e-05,-156.0,33.301,0.0,33.482606,0.0,CANDIDATE,TESS,0.0,15.780322709870859
5.1830043,0.692152,132.372,1202.0,3.63045,-0.06,-0.692152,0.2078,286.362495,670.0,0.0,1.34,3.25e-05,6156.0,-0.2078,-3.25e-05,-132.372,346.626,0.06,37.02599,0.0,CONFIRMED,TESS,2.7092910447761196,967.9954692032964
2.5693728,0.670733,132.372,1567.0,2.18392,-0.06,-0.670733,0.157374,286.362495,290.0,0.0,1.34,2.54e-05,6156.0,-0.157374,-2.54e-05,-132.372,1001.28,0.06,37.02599,0.0,CANDIDATE,TESS,1.6297910447761195,432.3628030825977
1.18803,123.777,0.0,1720.9421672,0.0,0.0,-123.777,0.0,305.270928,3840.0,0.0,0.0,4e-07,0.0,0.0,-4e-07,0.0,2072.9370109,0.0,43.675167,0.0,CANDIDATE,TESS,0.0,31.023534259191933
3.6001959,3.86438,136.4,1619.0,16.1928,-0.07,-3.86438,0.723226,306.396098,7820.0,0.0,1.75,1.01e-05,7172.0,-0.723226,-1.01e-05,-136.4,1141.26,0.07,27.816089,0.0,CANDIDATE,TESS,9.25302857142857,2023.610514493916
5.3073459,0.568889,107.6,1313.0,2.05347,-0.06,-0.568889,0.145249,295.468588,200.0,0.0,1.42,0.0001065,5821.4,-0.145249,-0.0001065,-107.6,494.046,0.06,23.377283,0.0,FALSE POSITIVE,TESS,1.4461056338028169,351.56243133546263
3.4902115,28.5023,124.9,1352.0,2.05978,-0.05,-28.5023,0.135578,284.361887,366.0,0.0,1.09,1.66e-05,6111.0,-0.135578,-1.66e-05,-124.9,555.873,0.05,39.076184,0.0,CANDIDATE,TESS,1.8897064220183484,12.841068966364118
5.5387718,29.1437,124.9,1219.0,2.07738,-0.05,-29.1437,0.137121,284.361887,439.0,0.0,1.09,3.55e-05,6111.0,-0.137121,-3.55e-05,-124.9,366.683,0.05,39.076184,0.0,CANDIDATE,TESS,1.905853211009174,15.063289836225325
1.773346,2.06031,154.0,2492.0,7.95884,-0.14,-2.06031,0.603468,306.244087,710.0,0.0,3.08,2.28e-05,6802.0,-0.603468,-2.28e-05,-154.0,6411.52,0.14,30.348186,0.0,FALSE POSITIVE,TESS,2.584038961038961,344.60833563881164
2.0348789,442.037,139.5,4867.0,3.57655,-0.09,-442.037,1.28644,292.723724,176.0,0.0,2.94,1.78e-05,8279.0,-1.28644,-1.78e-05,-139.5,93196.9,0.09,30.433453,0.0,CANDIDATE,TESS,1.216513605442177,0.3981567153880784
0.8560277,10.2374,0.0,0.0,3.15801,0.0,-10.2374,0.0,311.435385,247.0,0.0,2.38,4.4e-06,11798.0,0.0,-4.4e-06,0.0,46825.3,0.0,43.445151,0.0,FALSE POSITIVE,TESS,1.3268949579831932,24.12721980190283
710.6982018,70.52027,184.0,243.9123864,2.0928405,-0.0433718,-70.52027,0.660804,103.092872,691.3914728,0.0,0.796254,0.001893,5334.0,-0.660804,-0.001893,-184.0,0.8364817,0.0433718,-65.097657,0.0,CANDIDATE,TESS,2.6283579109178725,9.804152377748979
82.9294114,277.16165,130.4,182.8021957,11.4756331,-0.0548341,-277.16165,0.7029209,114.467307,13067.7332328,0.0,0.960919,0.0030095,5271.0,-0.7029209,-0.0030095,-130.4,0.2639044,0.0548341,-62.078278,0.0,CONFIRMED,TESS,11.942352164958754,47.14841765734906
2.4261538,61.17742,130.4,1234.029846,2.6600255,-0.0548341,-61.17742,2.8561234,114.467307,754.8303067,0.0,0.960919,1.09e-05,5271.0,-2.8561234,-1.09e-05,-130.4,548.0543839,0.0548341,-62.078278,0.0,CONFIRMED,TESS,2.7682099115534196,12.338380838878136
19.4723789,118.564926,117.2,1052.1008534,17.3337286,-0.0799372,-118.564926,0.7229679,95.241796,7062.8806063,0.0,1.9674799,1.39e-05,7182.7,-0.7229679,-1.39e-05,-117.2,289.5679511,0.0799372,-60.955781,0.0,CANDIDATE,TESS,8.810117246941125,59.56972980609797
5.4107024,2344.9744,93.0,299.447353,2.9859726,-0.0058804,-2344.9744,0.3383696,354.410625,22498.1066362,0.0,0.185013,7.3e-06,2938.0,-0.3383696,-7.3e-06,-93.0,1.9002158,0.0058804,-12.84253,0.0,CANDIDATE,TESS,16.139258322388155,9.594180062775951
104.6162557,93.7048,120.386,562.0116791,15.8235575,-0.0913716,-93.7048,0.7547431,80.451368,6111.4633395,0.0,1.97585,9.2e-05,6115.26,-0.7547431,-9.2e-05,-120.386,23.5777503,0.0913716,-69.988217,0.0,CANDIDATE,TESS,8.008481160007085,65.22038721068718
3.4672779,419.9717,157.0,492.9988422,2.1135466,-0.0099286,-419.9717,1.3841863,69.614731,3657.0603553,0.0,0.332564,9.1e-06,3383.0,-1.3841863,-9.1e-06,-157.0,13.9606166,0.0099286,-31.189335,0.0,CANDIDATE,TESS,6.355307850518997,8.707873305034601
0.0,398.45673,130.941,530.0285587,10.4883207,-0.074186,-398.45673,1.2455252,100.953422,3177.6204985,0.0,1.81171,0.0,6930.0,-1.2455252,0.0,-130.941,18.6516855,0.074186,-52.638381,0.0,CANDIDATE,TESS,5.789182981823801,7.9748194954568845
16.364873,132.4925,127.6,634.2219521,3.9248322,-0.0441055,-132.4925,0.5098805,62.966385,2075.0944118,0.0,0.856226,4.92e-05,5481.0,-0.5098805,-4.92e-05,-127.6,38.2371999,0.0441055,-37.93973,0.0,CONFIRMED,TESS,4.583874117347523,15.661976427344944
1.8586624,53.357212,127.6,1309.6200353,1.9323657,-0.0441055,-53.357212,1.8722088,62.966385,497.6683497,0.0,0.856226,1.35e-05,5481.0,-1.8722088,-1.35e-05,-127.6,695.1879631,0.0441055,-37.93973,0.0,CONFIRMED,TESS,2.2568407172872584,9.327105578529853
9.1910792,113.352394,127.6,768.6995876,2.7251006,-0.0441055,-113.352394,0.8795062,62.966385,940.8500219,0.0,0.856226,9.69e-05,5481.0,-0.8795062,-9.69e-05,-127.6,82.5177911,0.0441055,-37.93973,0.0,CONFIRMED,TESS,3.182688449077697,8.300221889446817
194.2432864,75.53365,147.92,477.6516387,4.4714848,-0.042603,-75.53365,1.1625669,115.639048,810.9983952,0.0,1.5184,0.0111118,7923.0,-1.1625669,-0.0111118,-147.92,12.3017271,0.042603,-58.623272,0.0,CANDIDATE,TESS,2.9448661749209695,10.736915205342255
20.9040576,912.902,140.54,1260.0,4.53003,-0.05,-912.902,1.24375,49.305279,930.0,0.0,1.0,0.0002191,5708.0,-1.24375,-0.0002191,-140.54,419.568,0.05,15.501727,0.0,CANDIDATE,TESS,4.53003,1.0187292830993906
10.9776867,2169.82,140.54,1542.0,5.76837,-0.05,-2169.82,2.30069,49.305279,860.0,0.0,1.0,8e-05,5708.0,-2.30069,-8e-05,-140.54,938.995,0.05,15.501727,0.0,CANDIDATE,TESS,5.76837,0.3963462407019937
19.5620458,92.034744,108.6,464.0100077,3.2870868,-0.0609448,-92.034744,0.3756285,60.792973,1397.8148985,0.0,0.758892,0.0002866,4246.8,-0.3756285,-0.0002866,-108.6,10.9554543,0.0609448,16.347166,0.0,CONFIRMED,TESS,4.3314289780364,15.187904455951982
9.7607632,2.98468,120.728,653.0,2.22799,-0.04,-2.98468,0.187881,18.090518,790.0,0.0,0.8,0.0021508,5558.0,-0.187881,-0.0021508,-120.728,30.3621,0.04,13.75508,0.0,CANDIDATE,TESS,2.7849875,264.6849913558572
2.7535993,3.10945,87.55,1082.0,10.7107,0.0,-3.10945,0.0,42.721741,14460.0,0.0,0.86,5.3e-06,5032.08,0.0,-5.3e-06,-87.55,227.759,0.0,29.022249,0.0,CONFIRMED,TESS,12.454302325581395,4650.340092299281
15.2664658,204.83841,118.023,650.4312952,12.2663968,-0.0473292,-204.83841,0.6762973,21.186178,16186.172954,0.0,0.874078,2.69e-05,5420.82,-0.6762973,-2.69e-05,-118.023,42.2986706,0.0473292,21.513064,0.0,CONFIRMED,TESS,14.033526527380852,79.0192276634055
3.7224626,119.55813,136.738,940.6014835,11.4694856,-0.0690754,-119.55813,0.9716158,47.368947,19962.6105832,0.0,0.82064,6.93e-05,4926.0,-0.9716158,-6.93e-05,-136.738,184.988035,0.0690754,30.673382,0.0,CONFIRMED,TESS,13.976269253265745,166.9699131560522
1.2089755,23.6472,127.194,1183.0,1.68645,-0.06,-23.6472,0.164422,351.771776,668.0,0.0,0.63,3e-07,4199.0,-0.164422,-3e-07,-127.194,325.749,0.06,-1.285343,0.0,CONFIRMED,TESS,2.676904761904762,28.248587570621467
3.408833,28.2232,146.8,1430.0,14.2632,-0.06,-28.2232,0.763399,353.616269,16032.0,0.0,1.11,5e-07,6134.0,-0.763399,-5e-07,-146.8,695.65,0.06,-1.579985,0.0,CONFIRMED,TESS,12.849729729729727,568.0433118852576
5.8903558,563.8216,0.0,1009.241068,0.0,0.0,-563.8216,0.0,31.106453,8410.6143369,0.0,0.0,0.0005131,5780.0,0.0,-0.0005131,0.0,245.1888178,0.0,3.99893,0.0,CANDIDATE,TESS,0.0,14.917155243608972
4.7633952,128.63376,123.0,938.3708227,10.2196833,-0.049196,-128.63376,0.5924972,67.222847,13160.629831,0.0,0.87551,3.4e-06,5258.0,-0.5924972,-3.4e-06,-123.0,183.2394519,0.049196,-21.482057,0.0,CONFIRMED,TESS,11.672834462199175,102.31085393912143
3.2047072,202.614,452.3,0.0,0.0,0.0,-202.614,0.0,347.704316,7448.0,0.0,0.0,2.3e-06,5342.0,0.0,-2.3e-06,-452.3,0.0,0.0,-7.857559,0.0,CONFIRMED,TESS,0.0,36.75955264690495
3.0717182,397.48376,130.016,1043.0891762,12.0054949,-0.055201,-397.48376,0.9131838,334.796989,14228.6266087,0.0,0.848394,4.3e-06,5082.0,-0.9131838,-4.3e-06,-130.016,279.7736168,0.055201,-1.83443,0.0,CONFIRMED,TESS,14.15084842655653,35.796749554497524
0.3643225,6318.155,158.0,1086.4738962,6.9527391,-0.0138193,-6318.155,3.9343698,23.304228,38216.7895418,0.0,0.347331,1.56e-05,3473.0,-3.9343698,-1.56e-05,-158.0,329.3048956,0.0138193,5.645209,0.0,FALSE POSITIVE,TESS,20.01761748879311,6.048726177467947
2.7186256,0.741095,155.74,1388.0,12.4543,-0.05,-0.741095,0.65872,3.961707,13160.0,0.0,1.03,4.15e-05,6427.0,-0.65872,-4.15e-05,-155.74,616.33,0.05,1.200512,0.0,CONFIRMED,TESS,12.091553398058252,17757.507472051493
0.9260632,15.9329,111.0,1576.0,1.67736,-0.05,-15.9329,0.103673,49.178124,221.0,0.0,1.11,2.6e-06,5640.0,-0.103673,-2.6e-06,-111.0,1025.84,0.05,15.656354,0.0,CONFIRMED,TESS,1.511135135135135,13.870670122827608
2.4841975,290.076,123.4,1232.0,13.3413,-0.06,-290.076,0.68144,342.385899,10361.0,0.0,1.28,2e-06,6089.0,-0.68144,-2e-06,-123.4,383.047,0.06,-10.675469,0.0,CONFIRMED,TESS,10.422890625,35.71822556847171
2.2602655,861.4576,157.0,547.9367777,2.7262374,-0.0103601,-861.4576,1.4096905,335.623315,6129.678827,0.0,0.341024,0.0004324,3236.0,-1.4096905,-0.0004324,-157.0,21.3031001,0.0103601,-7.956353,0.0,CONFIRMED,TESS,7.994268438584968,7.115473619363274
0.3994445,26.466192,157.0,1247.0250186,0.9086617,-0.014338,-26.466192,0.953413,19.472257,330.8173737,0.0,0.485948,1.34e-05,3702.0,-0.953413,-1.34e-05,-157.0,571.5071504,0.014338,5.4712,0.0,CONFIRMED,TESS,1.8698743486957452,12.499621165749875
5.8795752,81.15366,157.0,498.6247907,1.8721219,-0.0147634,-81.15366,0.5604159,16.968846,1352.7622114,0.0,0.492759,1.87e-05,3611.0,-0.5604159,-1.87e-05,-157.0,14.6088648,0.0147634,12.880955,0.0,CANDIDATE,TESS,3.7992647521404987,16.669146054534078
2.70582,0.107904,145.8,2151.0,18.4904,-0.11,-0.107904,0.986603,72.660592,7500.0,0.0,2.1,8e-05,6441.6,-0.986603,-8e-05,-145.8,3557.29,0.11,1.893836,0.0,CONFIRMED,TESS,8.80495238095238,69506.22775800712
3.6528112,107.44031,119.488,1095.6337284,12.6675004,-0.0495377,-107.44031,0.6981088,48.435473,18681.4630568,0.0,0.907682,1.7e-06,5610.0,-0.6981088,-1.7e-06,-119.488,340.5513253,0.0495377,25.197355,0.0,CONFIRMED,TESS,13.955879261679751,173.87759823850098
4.53347,153.27051,131.9,1206.886094,13.221703,-0.0636783,-153.27051,0.7488764,349.063465,11929.8619692,0.0,1.1971,5e-06,5846.0,-0.7488764,-5e-06,-131.9,501.4020843,0.0636783,0.30669,0.0,CONFIRMED,TESS,11.044777378665106,77.83533811690194
5.8176452,2339.53,29.4,1136.0,11.6459,0.0,-2339.53,0.0,19.449382,9178.0,0.0,1.22,3.72e-05,5633.4,0.0,-3.72e-05,-29.4,277.39,0.0,6.868847,0.0,CONFIRMED,TESS,9.545819672131147,3.923010177257825
2.1747824,0.187547,122.4,1013.0,1.79105,-0.05,-0.187547,0.142077,11.480235,560.0,0.0,0.71,6.3e-06,4542.0,-0.142077,-6.3e-06,-122.4,174.942,0.05,6.34703,0.0,CONFIRMED,TESS,2.522605633802817,2985.9181965054095
2.849282,0.997955,130.7,912.0,4.75272,-0.07,-0.997955,0.44965,333.751879,4010.0,0.0,0.74,3.3e-06,4279.0,-0.44965,-3.3e-06,-130.7,115.305,0.07,-17.2508,0.0,CONFIRMED,TESS,6.422594594594595,4018.2172542850126
4.0984741,188.334,124.8,1078.6113787,14.8366922,-0.0588618,-188.334,0.837956,52.342055,16869.9465037,0.0,1.0639499,3e-06,5198.0,-0.837956,-3e-06,-124.8,319.8755104,0.0588618,22.299349,0.0,CONFIRMED,TESS,13.944916203291152,89.57462010948635
4.0460644,1173.33,123.1,2509.0,18.2851,-0.1,-1173.33,1.60389,19.550586,8004.0,0.0,1.81,1.32e-05,6404.0,-1.60389,-1.32e-05,-123.1,6586.47,0.1,2.702785,0.0,CONFIRMED,TESS,10.102265193370165,6.821610288665593
6.6629951,48.49582,102.5,1021.2631882,3.7022837,-0.0421483,-48.49582,0.4572572,340.59158,949.4386612,0.0,1.07392,9.4e-06,5975.0,-0.4572572,-9.4e-06,-102.5,257.0820256,0.0421483,-6.87105,0.0,CANDIDATE,TESS,3.447448320172825,19.577742188914424
7.1385672,73.3176,136.4,787.0,3.60516,-0.05,-73.3176,0.245269,349.384346,2064.0,0.0,0.77,7.3e-06,5144.5,-0.245269,-7.3e-06,-136.4,63.7967,0.05,1.300152,0.0,CONFIRMED,TESS,4.682025974025974,28.151494320599692
3.4715644,1.06639,136.4,1163.0,2.65245,-0.05,-1.06639,0.193246,349.384346,1050.0,0.0,0.77,5.9e-06,5144.5,-0.193246,-5.9e-06,-136.4,304.054,0.05,1.300152,0.0,CONFIRMED,TESS,3.4447402597402594,984.630388507019
4.1591488,0.0613901,118.2,1259.0,12.1616,-0.06,-0.0613901,0.657021,331.203092,12800.0,0.0,1.11,1.8e-06,5576.0,-0.657021,-1.8e-06,-118.2,417.295,0.06,-12.019067,0.0,CONFIRMED,TESS,10.956396396396395,208502.67388389984
2.5048178,59.0581,120.1,1282.0,3.9467,-0.05,-59.0581,0.224491,18.588433,1723.0,0.0,0.92,3.8e-06,5328.0,-0.224491,-3.8e-06,-120.1,448.655,0.05,1.004796,0.0,CANDIDATE,TESS,4.289891304347826,29.17466020749059
5.9167817,910.812,125.2,577.0,18.1119,-0.07,-910.812,1.33092,346.592747,27909.0,0.0,1.05,1.8e-06,4781.0,-1.33092,-1.8e-06,-125.2,18.5055,0.07,-9.201478,0.0,CANDIDATE,TESS,17.24942857142857,30.64188877616896
5.7740318,0.97894,251.9,1412.0,24.6129,-0.34,-0.97894,2.63376,55.140851,4820.0,0.0,3.19,6.3e-05,4837.8,-2.63376,-6.3e-05,-251.9,660.328,0.34,13.552772,0.0,CANDIDATE,TESS,7.71564263322884,4923.692974033138
8.2000875,100.98737,101.5,704.4580992,2.7997542,-0.0716306,-100.98737,0.9141595,55.228521,1079.5927267,0.0,0.793476,1.89e-05,4865.6,-0.9141595,-1.89e-05,-101.5,58.2025038,0.0716306,12.572448,0.0,CONFIRMED,TESS,3.528467401660542,10.690373723961718
4.0248735,629.184,124.2,876.0,11.6786,-0.01,-629.184,0.218228,19.610142,23775.0,0.0,0.75,4.6e-06,4492.0,-0.218228,-4.6e-06,-124.2,97.8595,0.01,6.816728,0.0,CONFIRMED,TESS,15.571466666666666,37.78703844980165
0.745637,297.136,133.6,2202.0,7.71235,-0.08,-297.136,0.952193,51.440653,932.0,0.0,1.96,1.5e-06,6984.0,-0.952193,-1.5e-06,-133.6,3906.17,0.08,23.188666,0.0,CANDIDATE,TESS,3.9348724489795917,3.1366108448656504
3.0026215,141.026,105.1,2254.0,14.0672,-0.07,-141.026,2.02594,338.606231,5040.0,0.0,1.45,1.86e-05,5630.0,-2.02594,-1.86e-05,-105.1,4289.27,0.07,-13.731804,0.0,CONFIRMED,TESS,9.70151724137931,35.73809084849602
4.6003967,53.4082,0.0,0.0,5.39503,0.0,-53.4082,0.0,36.34112,1130.0,0.0,1.59,9.6e-06,5970.5,0.0,-9.6e-06,0.0,82.7066,0.0,25.530678,0.0,CANDIDATE,TESS,3.3931006289308177,21.157799738616916
3.3129214,62.9537,126.5,1119.0,4.28877,-0.05,-62.9537,0.247037,355.702386,1815.0,0.0,0.98,7.8e-06,5512.0,-0.247037,-7.8e-06,-126.5,260.965,0.05,-9.588712,0.0,CANDIDATE,TESS,4.376295918367347,28.830712094761708
5.358776,132.78087,83.0,403.7401541,1.4454154,-0.0082828,-132.78087,0.2984649,45.462478,2708.4393715,0.0,0.275953,7.5e-06,3562.0,-0.2984649,-7.5e-06,-83.0,6.2795537,0.0082828,-16.594496,0.0,CONFIRMED,TESS,5.23790428080144,20.397813114946455
1.8868756,38.0546,937.7,2734.0,4.8297,-0.08,-38.0546,0.347466,167.819807,368.0,0.0,2.57,1.43e-05,7751.0,-0.347466,-1.43e-05,-937.7,9275.7,0.08,-68.472537,0.0,CANDIDATE,TESS,1.879260700389105,9.670315809389667
9.956296,3.04272,122.0,1655.0,8.32411,0.0,-3.04272,0.0,184.978758,1024.0,0.0,3.38,0.000254,4956.0,0.0,-0.000254,-122.0,1247.74,0.0,-25.827853,0.0,CONFIRMED,TESS,2.4627544378698225,336.54098964084767
0.3011506,185.85797,100.0,1027.596418,1.2801124,-0.008567,-185.85797,0.2404665,264.714256,1457.6973975,0.0,0.286178,2.9e-05,3304.0,-0.2404665,-2.9e-05,-100.0,263.5186329,0.008567,-47.637046,0.0,CANDIDATE,TESS,4.473133504322485,7.843071768727486
20.3129649,137.12343,125.3,866.2905237,10.8026737,-0.0636935,-137.12343,0.5280178,278.186572,5194.3258042,0.0,1.4658999,0.0010463,6490.0,-0.5280178,-0.0010463,-125.3,133.0991422,0.0636935,43.25282,0.0,CANDIDATE,TESS,7.369311983717306,37.880658354301666
39.1076478,48.93497,123.62,458.2261962,1.4669377,-0.0420603,-48.93497,1.0123287,144.319335,337.4561615,0.0,0.796293,0.0005529,5490.0,-1.0123287,-0.0005529,-123.62,10.4193507,0.0420603,-84.696258,0.0,CANDIDATE,TESS,1.8422084584443161,6.896012432417963
